"Path","ProposedArchiveTarget","Classification","C1eScriptsCount","C1eTestsCount","LiveScriptsRefCount","LiveTestsRefCount","DependencyType","LiveScriptsRefs","LiveTestsRefs","C1eSampleRefs","MovementAllowedNow","ValidatorBehaviorChangeAllowedNow"
"docs/v14_107_womens_resort_relaxed_knit_accepted_sample_closeout.md","docs/archive/phases/v14/v14_107_womens_resort_relaxed_knit_accepted_sample_closeout.md","validator-blocked","11","3","10","3","scripts_and_tests","scripts\compile_v14_149_authorization_packages.js; scripts\validate_v14_112_production_candidate_gate_policy.js; scripts\validate_v14_131_real_artifact_validation_and_accepted_sample_recoverability.js; scripts\validate_v14_141_recoverability_core_extraction.js; scripts\validate_v14_142_multi_accepted_sample_matrix.js; scripts\validate_v14_143_import_review_registry_schema_hardening.js; scripts\validate_v14_144_review_console_schema_binding.js; scripts\validate_v14_145_sample_lifecycle_state_machine.js; scripts\validate_v14_146_durable_archive_dry_run_manifest.js; scripts\validate_v14_147_production_candidate_eligibility_preflight.js","tests\schema_examples\artifact_recoverability_dashboard_evidence.example.json; tests\schema_examples\v14_146_durable_archive_dry_run_manifest.example.yaml; tests\schema_examples\v14_147_production_candidate_eligibility_preflight.example.yaml",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_108_three_month_visual_control_layer_goal_alignment_gate.md","docs/archive/phases/v14/v14_108_three_month_visual_control_layer_goal_alignment_gate.md","validator-blocked","7","0","7","0","scripts_only","scripts\validate_v14_113_failure_samples_authorization_boundary.js; scripts\validate_v14_115_dry_run_vcp_adapter_current_goal_alignment.js; scripts\validate_v14_116_manifest_read_authorization_current_goal_alignment.js; scripts\validate_v14_117_daily_note_vcp_memory_authorization_current_goal_alignment.js; scripts\validate_v14_118_rollback_audit_validation_package_current_goal_alignment.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_129_current_goal_completion_audit_gap_map.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_109_accepted_samples_metadata_policy_validator_alignment.md","docs/archive/phases/v14/v14_109_accepted_samples_metadata_policy_validator_alignment.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; scripts/validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js","false","false"
"docs/v14_110_codex_session_import_review_chain_validator_alignment.md","docs/archive/phases/v14/v14_110_codex_session_import_review_chain_validator_alignment.md","validator-blocked","2","1","2","1","scripts_and_tests","scripts\validate_v14_111_codex_session_memory_delta_draft.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js","tests\schema_examples\v14_111_codex_session_memory_delta_draft.example.yaml",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; scripts/validate_v14_111_codex_session_memory_delta_draft.js","false","false"
"docs/v14_111_review_record_to_memory_delta_draft_suitability_gate.md","docs/archive/phases/v14/v14_111_review_record_to_memory_delta_draft_suitability_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; docs/v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.md","false","false"
"docs/v14_112_production_candidate_gate_local_policy_refresh.md","docs/archive/phases/v14/v14_112_production_candidate_gate_local_policy_refresh.md","validator-blocked","5","0","5","0","scripts_only","scripts\validate_v14_113_failure_samples_authorization_boundary.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_126_accepted_failure_metadata_cross_index_gap_review.js; scripts\validate_v14_127_production_exclusion_draft_current_goal_gap_review.js; scripts\validate_v14_139_durable_archive_production_candidate_memory_write_authorization_split_planning.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; docs/v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.md","false","false"
"docs/v14_113_failure_samples_authorization_and_taxonomy_draft_without_write.md","docs/archive/phases/v14/v14_113_failure_samples_authorization_and_taxonomy_draft_without_write.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_126_accepted_failure_metadata_cross_index_gap_review.js; scripts\validate_v14_128_failure_samples_authorization_template_current_goal_gap_review.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; docs/v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.md","false","false"
"docs/v14_114_review_console_handoff_taxonomy_index_alignment.md","docs/archive/phases/v14/v14_114_review_console_handoff_taxonomy_index_alignment.md","validator-blocked","2","0","2","0","scripts_only","scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_125_review_console_memory_delta_handoff_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; docs/v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.md","false","false"
"docs/v14_115_dry_run_vcp_adapter_current_goal_alignment.md","docs/archive/phases/v14/v14_115_dry_run_vcp_adapter_current_goal_alignment.md","validator-blocked","5","0","5","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_115_dry_run_vcp_adapter_current_goal_alignment.js; scripts\validate_v14_116_manifest_read_authorization_current_goal_alignment.js; scripts\validate_v14_118_rollback_audit_validation_package_current_goal_alignment.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; docs/v14_116_manifest_read_authorization_current_goal_alignment.md","false","false"
"docs/v14_116_manifest_read_authorization_current_goal_alignment.md","docs/archive/phases/v14/v14_116_manifest_read_authorization_current_goal_alignment.md","validator-blocked","6","1","6","1","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_v14_116_manifest_read_authorization_current_goal_alignment.js; scripts\validate_v14_117_daily_note_vcp_memory_authorization_current_goal_alignment.js; scripts\validate_v14_118_rollback_audit_validation_package_current_goal_alignment.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_153_manifest_read_authorization_gate_package.js","tests\schema_examples\v14_153_manifest_read_authorization_gate_package.example.yaml",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; docs/v14_118_rollback_audit_validation_package_current_goal_alignment.md","false","false"
"docs/v14_117_daily_note_vcp_memory_authorization_current_goal_alignment.md","docs/archive/phases/v14/v14_117_daily_note_vcp_memory_authorization_current_goal_alignment.md","validator-blocked","5","0","5","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_117_daily_note_vcp_memory_authorization_current_goal_alignment.js; scripts\validate_v14_118_rollback_audit_validation_package_current_goal_alignment.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_139_durable_archive_production_candidate_memory_write_authorization_split_planning.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; docs/v14_118_rollback_audit_validation_package_current_goal_alignment.md","false","false"
"docs/v14_118_rollback_audit_validation_package_current_goal_alignment.md","docs/archive/phases/v14/v14_118_rollback_audit_validation_package_current_goal_alignment.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_118_rollback_audit_validation_package_current_goal_alignment.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; docs/v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.md","false","false"
"docs/v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.md","docs/archive/phases/v14/v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.md","validator-blocked","4","0","4","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_120_visual_series_taxonomy_review_scorecard_alignment.js; scripts\validate_v14_129_current_goal_completion_audit_gap_map.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_120_visual_series_taxonomy_review_scorecard_alignment.md","docs/archive/phases/v14/v14_120_visual_series_taxonomy_review_scorecard_alignment.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_120_visual_series_taxonomy_review_scorecard_alignment.js; scripts\validate_v14_121_codex_session_prompt_package_library_governance.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_121_codex_session_prompt_package_library_governance.md","docs/archive/phases/v14/v14_121_codex_session_prompt_package_library_governance.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_121_codex_session_prompt_package_library_governance.js; scripts\validate_v14_122_local_review_record_schema_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_122_local_review_record_schema_refresh.md","docs/archive/phases/v14/v14_122_local_review_record_schema_refresh.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_122_local_review_record_schema_refresh.js; scripts\validate_v14_123_memory_delta_draft_schema_alignment_for_codex_reviews.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_123_memory_delta_draft_schema_alignment_for_codex_reviews.md","docs/archive/phases/v14/v14_123_memory_delta_draft_schema_alignment_for_codex_reviews.md","validator-blocked","4","0","4","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_123_memory_delta_draft_schema_alignment_for_codex_reviews.js; scripts\validate_v14_124_context_load_guide_and_historical_docs_compaction.js; scripts\validate_v14_125_review_console_memory_delta_handoff_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_124_context_load_guide_and_historical_docs_compaction.md","docs/archive/phases/v14/v14_124_context_load_guide_and_historical_docs_compaction.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_124_context_load_guide_and_historical_docs_compaction.js; scripts\validate_v14_130_legacy_docs_context_quarantine_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_125_review_console_memory_delta_handoff_refresh.md","docs/archive/phases/v14/v14_125_review_console_memory_delta_handoff_refresh.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_125_review_console_memory_delta_handoff_refresh.js; scripts\validate_v14_126_accepted_failure_metadata_cross_index_gap_review.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_126_accepted_failure_metadata_cross_index_gap_review.md","docs/archive/phases/v14/v14_126_accepted_failure_metadata_cross_index_gap_review.md","validator-blocked","5","0","5","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_126_accepted_failure_metadata_cross_index_gap_review.js; scripts\validate_v14_127_production_exclusion_draft_current_goal_gap_review.js; scripts\validate_v14_128_failure_samples_authorization_template_current_goal_gap_review.js; scripts\validate_v14_129_current_goal_completion_audit_gap_map.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_127_production_exclusion_draft_current_goal_gap_review.md","docs/archive/phases/v14/v14_127_production_exclusion_draft_current_goal_gap_review.md","validator-blocked","4","0","4","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_127_production_exclusion_draft_current_goal_gap_review.js; scripts\validate_v14_128_failure_samples_authorization_template_current_goal_gap_review.js; scripts\validate_v14_129_current_goal_completion_audit_gap_map.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_128_failure_samples_authorization_template_current_goal_gap_review.md","docs/archive/phases/v14/v14_128_failure_samples_authorization_template_current_goal_gap_review.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_128_failure_samples_authorization_template_current_goal_gap_review.js; scripts\validate_v14_129_current_goal_completion_audit_gap_map.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_129_current_goal_completion_audit_gap_map.md","docs/archive/phases/v14/v14_129_current_goal_completion_audit_gap_map.md","validator-blocked","8","0","4","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_124_context_load_guide_and_historical_docs_compaction.js; scripts\validate_v14_129_current_goal_completion_audit_gap_map.js; scripts\validate_v14_130_legacy_docs_context_quarantine_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_130_legacy_docs_context_quarantine_refresh.md","docs/archive/phases/v14/v14_130_legacy_docs_context_quarantine_refresh.md","validator-blocked","2","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_130_legacy_docs_context_quarantine_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_131_real_artifact_validation_and_accepted_sample_recoverability_gate.md","docs/archive/phases/v14/v14_131_real_artifact_validation_and_accepted_sample_recoverability_gate.md","validator-blocked","7","2","6","2","scripts_and_tests","scripts\compile_v14_149_authorization_packages.js; scripts\validate_mvp.ps1; scripts\validate_v14_131_real_artifact_validation_and_accepted_sample_recoverability.js; scripts\validate_v14_132_state_scope_canonicalization.js; scripts\validate_v14_136_accepted_samples_recoverability_metadata_patch.js; scripts\validate_v14_138_dashboard_alignment_from_real_artifact_evidence.js","tests\schema_examples\artifact_recoverability_dashboard_evidence.example.json; tests\schema_examples\v14_146_durable_archive_dry_run_manifest.example.yaml",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_132_state_scope_canonicalization.md","docs/archive/phases/v14/v14_132_state_scope_canonicalization.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_132_state_scope_canonicalization.js; scripts\validate_v14_133_main_validator_real_import_record_wiring.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_133_main_validator_real_import_record_wiring.md","docs/archive/phases/v14/v14_133_main_validator_real_import_record_wiring.md","validator-blocked","2","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_133_main_validator_real_import_record_wiring.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
"docs/v14_134_review_console_static_import_record_reader.md","docs/archive/phases/v14/v14_134_review_console_static_import_record_reader.md","validator-blocked","3","0","3","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_134_review_console_static_import_record_reader.js; scripts\validate_v14_135_review_console_import_reader_safety_review.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/VALIDATION_LOG.md","false","false"
